price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift
34200000,"3bhk on higher floor for sale  on Central Avenue 11th rd, Chembur East, Chembur, Mumbai - Harbour Line, Maharashtra",1688,3,3,2,1,2
82500000,"Jayant Sapphire Sayani Road Prabhadevi Dadar West Mumbai Maharashtra 400025, Dadar West, Mumbai - South Mumbai, Maharashtra",2500,4,4,2,1,2
120000000,"1701/A Esic Nagar Andheri West, Andheri West, Mumbai - Western Suburbs, Maharashtra",3800,5,5,1,4,1
12700000,"Avirahi bldg, Prem Nagar, Near Shanti Garden, Mira Road East, Mira Road East, Mumbai, Maharashtra",1130,3,3,4,1,2
30000000,"112., Andheri West, Mumbai - Western Suburbs, Maharashtra",1120,3,3,2,1,4
19000000,"orchid Suburbia kandivali west new link road, Kandivali West, Mumbai - North Mumbai, Maharashtra",870,2,2,1,1,2
57500000,"Flat Number 1002 10th Floor Mahran Cooperative Housing Society Plot Number 16 Gulmohar Road Number 12 Gulmohar Cross Road Juhu Andheri West Mumbai 400049., JVPD Scheme, Mumbai - Western Suburbs, Maharashtra",1600,3,3,1,1,2
23500000,"Adityavardhan Cooperative Housing Society Off Saki Vihar Road Chandivali Powai Mumbai Maharashtra 400072, Chandivali, Mumbai - Central Line, Maharashtra",1310,3,3,4,1,2
175000000,"Chand Terraces, St Andrew's Road, Bandra West, Mumbai, Bandra West, Mumbai - Western Suburbs, Maharashtra",3250,3,3,1,1,3
14500000,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1414,3,4,1,1,2
32000000,"Chembur East, Mumbai, Chembur East, Mumbai, Maharashtra",2280,3,3,3,1,4
13500000,"Pathic apartment  c wing 105 Kandivali east, Thakur Complex, Mumbai - North Mumbai, Maharashtra",750,2,2,1,1,2
250000000,"Mount Mary Road, Bandra West, Mumbai - Western Suburbs, Maharashtra",2546,4,5,2,1,2
3850000,"ulhasnagar west, just opposite Gurudwara Baba Deep Singh, Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1145,2,2,2,1,2
58500000,"52, fifth floor, Chembur East, Mumbai, Maharashtra, Chembur East, Mumbai, Maharashtra",2150,3,3,2,1,2
47500000,"802 Express Enclave Chakala Andheri East Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",2500,4,4,2,2,2
7570000,"Mira Road, Mumbai, Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",890,2,2,4,1,2
19700000,"Great eastern links society, Ram Mandir road, Goregaon West, Goregaon West, Mumbai - North Mumbai, Maharashtra",959,2,2,2,1,2
32000000,"Near Sun City, Gandhinagar, Powai, Powai, Mumbai - Central Line, Maharashtra",1600,3,3,2,1,2
75000000,"Vivek Singh Ln, Cumballa Hill, Mumbai, Maharashtra, Breach Candy, Mumbai - South Mumbai, Maharashtra",1250,2,2,3,1,2
3700000,"E2 flat no 702 e wing  hdil residency narangi bypass rd opp yazhoo park virar w 401303., Virar West, Mumbai - Mira Road and Beyond, Maharashtra",710,2,2,1,1,1
77500000,"1604, Temple Hill, N S Mankikar Road, Sion, Sion East, Mumbai - Central Mumbai, Maharashtra",2000,3,3,2,1,2
19500000,"Chembur Ratnadeep Cooperative Housing Society Tilak Nagar Chembur Mumbai Maharashtra 400089, Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1100,2,2,2,1,4
27500000,"Sethia Grandeur Sharada Devi Road Bandra East Mumbai Maharashtra 400051, Bandra East, Mumbai - Western Suburbs, Maharashtra",1120,2,3,3,1,2
31900000,"Mulund West, Mumbai - Central Line, Maharashtra",1670,3,3,2,2,2
20000000,"303 Rooprang juhu Versova Link Road, Juhu Versova Link Road, Mumbai - Western Suburbs, Maharashtra",800,2,2,2,1,2
3850000,"virar west, Mumbai, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",770,2,2,1,1,2
28200000,"Kurla West, Mumbai - Central Line, Maharashtra",1575,3,3,5,1,2
8700000,"Palacia CHS, Near Bhoomi Acres, Hiranandani Estate, Thane (West), Maharashtra 400615, Thane, Mumbai, Maharashtra",774,2,2,2,1,2
19000000,"Meenaxi Towers, Gokuldham, Goregaon (E), Mumbai - 400063, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1015,2,2,2,1,3
11000000,"Opposite Anandham society, Mulund West, Mumbai - Central Line, Maharashtra",550,2,2,2,1,2
55000000,"A301, Sai Drishti 11th Road, Khar West, Mumbai - Western Suburbs, Maharashtra",1360,3,3,2,1,2
30000000,"Matunga East, Mumbai - Central Mumbai, Maharashtra",640,2,2,1,1,2
8000000,"Thane-Kalyan-Dombivli, Mumbai, Maharashtra",1100,3,2,2,1,2
16800000,"Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",1045,2,2,4,1,2
8500000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",773,2,2,2,1,2
16200000,"Shepherd Residency, Opp BMC School, Goregaon West, Mitha Nagar, Mumbai - North Mumbai, Maharashtra",1050,3,2,1,1,2
7500000,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1045,2,2,2,1,2
50000000,"Worli, Mumbai - South Mumbai, Maharashtra",1140,2,2,2,1,2
28000000,"Mulund West, Mumbai - Central Line, Maharashtra",1400,3,3,2,1,2
13500000,"Vikhroli East, Mumbai, Vikhroli East, Mumbai - Central Line, Maharashtra",850,2,2,2,1,2
160000000,"Shivaji Park, Dadar(west), Mumbai, Shivaji Park, Mumbai - Central Mumbai, Maharashtra",3200,6,6,7,4,1
32000000,"B/21 venus society, Nana Chowk, Mumbai - South Mumbai, Maharashtra",700,2,2,2,1,2
45000000,"Mazgaon, Mumbai - South Mumbai, Maharashtra",1350,3,3,2,1,2
10000000,"Poonam Estate Cluster I, Mira Road, Mira Bhayandar, Maharashtra, Shanti Nagar-Mira Road, Mumbai, Maharashtra",940,2,2,2,1,2
15000000,"Near Charko Village, Ganesh Nagar Kandivilli West, Kandivali West, Mumbai - North Mumbai, Maharashtra",1157,2,2,2,1,2
28500000,"Wadala, Mumbai, Wadala East, Mumbai - Harbour Line, Maharashtra",1267,3,3,3,1,2
32500000,"LBS Road Road opposite Bal Rajeshwar Mandir, Mulund West, Mumbai - Central Line, Maharashtra",1850,3,3,3,1,2
125000000,"air india colony VERSOVA Andheri West, Andheri West, Mumbai - Western Suburbs, Maharashtra",3800,4,4,1,2,2
31500000,"Santa Nagar, Thakur village, Kandivali East4000101, Kandivali East, Mumbai - North Mumbai, Maharashtra",2100,3,3,2,1,2
13000000,"BP road kandarpada circle Dahisar West, Mumbai, Dahisar West, Mumbai - North Mumbai, Maharashtra",581,2,2,2,1,2
13500000,"Near RBK School, Chembur, Mumbai., Chembur West, Mumbai, Maharashtra",810,2,2,2,2,1
60000000,"Piramal Mahalaxmi, Saneguruji Road, Saat Rasta, Mahalakshmi, Mumbai, Maharashtra, Mahalaxmi Race Course, Mumbai - South Mumbai, Maharashtra",1680,3,3,3,2,4
4200000,"Global City, Chikhal Dongari virar West, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",935,2,2,3,1,2
26500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1100,3,2,2,1,2
22000000,"Rustomjee Regency 2 B Off JS Marg Dahisar West Mumbai, Dahisar West, Mumbai - North Mumbai, Maharashtra",795,2,2,2,1,2
21500000,"Lodha Luxuria Priva Michelangelo, Flat No.803, Majiwada, Thane West, Balkum Pada - Majiwada, Mumbai - Around Mumbai, Maharashtra",1755,3,3,2,2,3
30000000,"3a/4., Chembur East, Mumbai, Maharashtra",1000,3,2,3,1,2
14500000,"601, M wing, satellite garden, phase 2, goregaon east, Goregaon East, Mumbai - Western Suburbs, Maharashtra",800,2,2,1,1,1
21600000,"Chandivali, Mumbai, Chandivali, Mumbai - Central Line, Maharashtra",1200,2,2,2,1,2
24000000,"Mulund West, Mumbai - Central Line, Maharashtra",1200,3,2,2,2,2
7500000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",850,2,2,4,1,2
20000000,"Ojha Niwas Pushtikar CHS Patel Estate Jogeshwari West Mumbai 400102, Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,2
21000000,"Flat Number 402 4th Floor Palm Villa Cooperative Housing Society D Wing Kolivary Village Road Kalina Santacruz East Mumbai 400098, Santacruz East, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,1
7900000,"Golden Nest Phase 1 Mira Road East Golden Nest circle, Golden Nest, Mumbai - Mira Road and Beyond, Maharashtra",730,2,2,4,1,2
28000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1118,2,2,2,1,2
17500000,"Mulund West, Mumbai - Central Line, Maharashtra",1400,4,2,2,1,2
16000000,"Mulund East, Mumbai - Central Line, Maharashtra",961,2,2,2,1,2
28000000,"KOKIL KUNJ CHS BEHIND PATEL NAGAR KANDIVALI WEST, Patel Nagar, Mumbai - North Mumbai, Maharashtra",1346,3,3,1,1,1
9800000,"Mira Road East Shanti Park, Sector 8-Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1080,2,2,2,1,2
35000000,"Aditya building Near MTNL Four bungalow Andheri West Mumbai 400056, 4 Bunglows, Mumbai - Western Suburbs, Maharashtra",1650,3,3,2,2,2
40000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1085,2,2,2,1,4
17000000,"Sector 8 Charkop, Mumbai - North Mumbai, Maharashtra",1500,4,3,1,1,2
32500000,"Ashraf Apartment Ganga Bawdi Road Mazgaon Next to dockyard rd station, Mazgaon, Mumbai - South Mumbai, Maharashtra",935,2,3,1,1,2
18000000,"byculla Mumbai, Madanpura Mumbai, Mumbai - Central Mumbai, Maharashtra",1000,2,2,2,1,2
6500000,"Sector 8 Charkop, Mumbai - North Mumbai, Maharashtra",600,2,2,2,1,2
14000000,"Mulund East, Mumbai - Central Line, Maharashtra",750,2,2,2,1,2
27000000,"Bhoiwada - Parel, Mumbai - South Mumbai, Maharashtra",1000,2,3,2,1,2
42500000,"dadar, Dadar East, Mumbai - Central Mumbai, Maharashtra",1104,2,2,5,1,2
36000000,"Parel Mumbai 400012, Parel, Mumbai - South Mumbai, Maharashtra",1550,2,2,2,1,6
12500000,"Santacruz East opp Archies galary lane, Kalina, Mumbai - Western Suburbs, Maharashtra",650,2,2,2,1,2
17000000,"Flat number 1201 12 Floor Trikutta Tawer Cooperative Housing Society A Wing A D Marg Powai Mumbai 400076, Powai lake, Mumbai - Central Line, Maharashtra",1050,3,2,2,1,2
29000000,"Flat Number 620 6th Floor Sagar Avenue Phase 2 Dhobhi Ghat Road Vakola Santacruz East Mumbai 400055, Vakola, Mumbai - Western Suburbs, Maharashtra",1665,3,3,4,1,2
7500000,"Nalasopara, Mumbai, Nalasopara East, Mumbai - Mira Road and Beyond, Maharashtra",1100,2,2,4,1,2
22500000,"Kalbadevi, Mumbai - South Mumbai, Maharashtra",750,2,2,2,1,2
57500000,"Chakala, Mumbai, Chakala, Mumbai - Western Suburbs, Maharashtra",3000,5,5,2,1,2
17500000,"Swapnalok Apartment, Besides Andheri Subway, Behind Directiplex, New Nagardas Road, Mumbai - Western Suburbs, Maharashtra",849,2,2,2,1,2
15000000,"Sion East, Mumbai - Central Mumbai, Maharashtra",550,2,2,2,1,2
29500000,"Rassaz Castle, Off.Service Road, Near Tata Compound, W. E. Highway, Andheri East, Malpa Dongri, Mumbai - Western Suburbs, Maharashtra",1456,3,3,1,1,2
27000000,"Chembur, Mumbai, Chembur, Mumbai - Harbour Line, Maharashtra",1539,3,3,2,1,2
12000000,"Shanti Nagar, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",975,2,2,3,1,2
15300000,"New Link Road, Mumbai - Western Suburbs, Maharashtra",810,2,2,2,1,2
18500000,"Flat No 202 Cwing Evershine Park Andheri West Mumbai 400058, Andheri West, Mumbai - Western Suburbs, Maharashtra",745,2,2,2,1,2
12800000,"Flat Number 605 6th Floor Pallavi Cooperative Housing Society LTD Tata Colony Navghar Road Mulund East Mumbai 400081, Mulund, Mumbai - Central Line, Maharashtra",780,2,2,2,1,1
8500000,"1002-B, Neminath Heights, Unique Gardens, Gaurav City, Mira Road, Mira Bhayandar, Maharashtra 401107, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1050,2,2,2,1,2
31500000,"Andheri West, Mumbai, Four Bungalows, Mumbai - Western Suburbs, Maharashtra",1180,2,2,1,1,2
21000000,"opp L&T gate 7, Andheri East, Mumbai - Western Suburbs, Maharashtra",1115,3,3,2,1,2
13000000,"Kandivali West, Kandivali West, Mumbai - North Mumbai, Maharashtra",900,2,3,2,1,2
4800000,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",835,2,2,2,1,2
17500000,"C/515, 516, Raj tarang building, Rawal pada, Dahisar e .Mumbai -400068, Rawalpada, Mumbai - North Mumbai, Maharashtra",1175,3,2,2,1,1
16500000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",909,2,2,2,1,2
24500000,"D wing 1101 Presidential tower, opp Rcity mall, Ghatkopar westGhatkopar West, Mumbai, Maharashtra",1000,2,2,2,1,2
71000000,"Malad East, Mumbai, Pushpa Park, Mumbai - North Mumbai, Maharashtra",3959,4,4,4,3,6
40000000,"601., Upper Govind Nagar, Mumbai - North Mumbai, Maharashtra",2300,4,4,2,2,7
20000000,"Malad West, Mumbai - Western Suburbs, Maharashtra",800,2,2,2,1,2
6000000,"opp DMart. New Viva collage. Virar west, Virar, Mumbai - Mira Road and Beyond, Maharashtra",1050,2,2,1,1,2
19000000,"Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra, India., Amrut Nagar - Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",1020,2,2,2,1,2
13000000,"building no. 15, Tagore nagar, Vikhroli east, Vikhroli East, Mumbai - Central Line, Maharashtra",945,2,2,3,1,2
12000000,"Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",1000,2,2,2,1,2
16500000,"Bhandup West, Mumbai - Central Line, Maharashtra",960,2,2,3,1,2
4300000,"Naigaon East, Mumbai - Mira Road and Beyond, Maharashtra",830,2,2,2,1,2
12500000,"Dahisar East, Mumbai - North Mumbai, Maharashtra",570,3,2,2,1,2
17500000,"Ghatkopar East, Mumbai - Central Line, Maharashtra",614,2,2,2,1,2
4800000,"Nalasopara East, Mumbai - Mira Road and Beyond, Maharashtra",825,3,2,2,1,2
22500000,"A121., Sion, Mumbai - Central Mumbai, Maharashtra",1000,2,2,4,1,2
17000000,"Versova, Mumbai - Western Suburbs, Maharashtra",700,3,2,1,1,2
32000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",970,3,2,2,1,2
42500000,"Bungalow No.15-A, Goregaon East, Mumbai - Western Suburbs, Maharashtra",2000,3,3,1,2,2
30000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1165,3,3,3,2,2
15200000,"1st Floor, Near Gokuldham Mandir, Malad (East), Malad East, Mumbai - North Mumbai, Maharashtra",860,2,2,2,1,2
17000000,"Moti Nagar, Mumbai - Central Line, Maharashtra",650,2,2,2,1,2
19200000,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1940,3,3,2,1,2
22000000,"Near Vakola Bridge, Santacruz East, Vakola, Mumbai - Western Suburbs, Maharashtra",790,2,2,2,1,2
5670000,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,2,1,2
4450000,"behind Navrang cinema jp road Andheri west, Andheri West, Mumbai - Western Suburbs, Maharashtra",2000,5,5,2,1,2
32500000,"Ghodapdeo, Mumbai - South Mumbai, Maharashtra",1350,3,3,2,1,2
13000000,"Link Road, Mumbai - Western Suburbs, Maharashtra",820,2,2,2,1,2
18000000,"Anand Nagar - Dahisar East, Mumbai - North Mumbai, Maharashtra",1150,2,2,1,1,2
16500000,"Mulund East, Mumbai - Central Line, Maharashtra",700,2,2,2,1,2
9000000,"Dahisar East, Mumbai., Dahisar East, Mumbai - North Mumbai, Maharashtra",792,2,2,1,1,2
10600000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1000,2,2,4,202,2
19500000,"Andheri East, Mumbai, Marol, Mumbai - Western Suburbs, Maharashtra",1350,2,2,2,1,2
10000000,"near muljibhai mehta school, boling, virar west, district thane, Maharashtra, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",2400,2,2,1,1,2
3500000,"19A Shramdeep A co-op Housing soc A wing Gr. Floor Behind D.T.Hotel Near Syndicate BankVirar (W), Virar West, Mumbai - Mira Road and Beyond, Maharashtra",560,2,2,2,1,2
27500000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1089,2,2,2,1,2
7000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,2,1,2
48000000,"Crescent Bay T1, CTS No 177, Jerabai Wadia Road, Dadar., Parel, Mumbai - South Mumbai, Maharashtra",1900,3,3,1,1,2
20000000,"Mulund, Mumbai - Central Line, Maharashtra",663,2,2,2,1,2
12600000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1008,2,2,2,1,2
25000000,"Wadala, Mumbai, Wadala East, Mumbai - Harbour Line, Maharashtra",967,2,2,2,1,2
27900000,"Kandivali East, Mumbai., Kandivali East, Mumbai - North Mumbai, Maharashtra",1705,3,3,2,2,2
5100000,"405 I wing, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",787,2,2,1,1,2
5100000,"Beside JP Nagar, Olanda Naka, Bolinj Agashi Road, Virar West, Mumbai, Maharashtra, INDIA, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",940,2,2,2,1,2
48500000,"Carter Road, Mumbai - Western Suburbs, Maharashtra",750,2,2,2,2,2
41900000,"Godrej One, Unit No. 5C, 5th Floor, Pirojshanagar, Vikhroli, Mumbai, Maharashtra, Vikhroli East, Mumbai - Central Line, Maharashtra",959,2,2,1,2,2
15100000,"Saki Vihar road, Powai, Mumbai, Powai, Mumbai - Central Line, Maharashtra",825,2,2,2,1,2
5500000,"virar west, Virar, Mumbai - Mira Road and Beyond, Maharashtra",1250,3,2,2,1,2
34000000,"country park Boriwali East, Borivali East, Mumbai - Western Suburbs, Maharashtra",1150,3,4,4,1,2
18000000,"Akurli Nagar, Mumbai - North Mumbai, Maharashtra",1080,2,2,2,1,2
4500000,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",940,2,2,2,1,2
17500000,"Ghatkopar East, Mumbai - Central Line, Maharashtra",745,2,2,2,1,2
13500000,"h wing, Bhandup West, Mumbai - Central Line, Maharashtra",935,2,2,2,1,2
15200000,"F-301, premier residences, off L.B.S marg, Kurla West. Mumbai-400070, Kurla West, Mumbai - Central Line, Maharashtra",1035,2,2,2,1,2
8500000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",882,2,2,3,1,2
135000000,"Malabar Hill, Mumbai - South Mumbai, Maharashtra",1725,4,3,2,2,2
21000000,"10A, flat no 8, Chembur, Mumbai - Harbour Line, Maharashtra",700,3,2,2,1,2
19000000,"Vikhroli West, Mumbai, Vikhroli West, Mumbai - Central Line, Maharashtra",890,2,2,2,1,2
23000000,"i c colony link road Borivali West, Mumbai, Borivali West, Mumbai - Western Suburbs, Maharashtra",1660,3,3,5,1,2
21000000,"Opp. SION HOSPITAL GATE NO 7, SION EAST, MUMBAI, Sion East, Mumbai - Central Mumbai, Maharashtra",900,2,2,1,2,0
16000000,"Wadala, Mumbai - Harbour Line, Maharashtra",858,2,2,2,1,2
6300000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",785,2,2,2,1,2
27500000,"Off Link Road Andheri West Mumbai, Andheri West, Mumbai - Western Suburbs, Maharashtra",1500,3,3,2,2,4
65000000,"matunga west, Matunga West, Mumbai - South Mumbai, Maharashtra",943,2,2,1,1,2
21000000,"Bhavani Nagar, Marol, Andheri East, Mumbai, Maharashtra, Andheri East, Mumbai - Western Suburbs, Maharashtra",1160,4,4,2,1,1
22500000,"Kandivali East, Mumbai, Samata Nagar - Thakur Village, Mumbai - North Mumbai, Maharashtra",1330,2,2,1,1,2
5800000,"C/103, crown building, Virar, Mumbai - Mira Road and Beyond, Maharashtra",965,2,2,2,1,2
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",945,2,2,2,1,2
4600000,"Nyasia C- 503, Thane-Kalyan-Dombivli, Mumbai, Maharashtra",900,2,2,2,1,2
8500000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",920,2,2,3,1,2
34000000,"Yari Road, Mumbai - Western Suburbs, Maharashtra",1200,2,2,4,1,2
14000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1425,3,3,2,1,2
16000000,"Haji Bapu Road, Behind Municipal Hospital, Goregaon East, Mumbai - Western Suburbs, Maharashtra",925,2,2,2,1,2
18500000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1050,2,2,2,1,2
9000000,"Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",1100,2,3,2,1,2
25000000,"Eden 1 CHS, Hiranandani Gardens, Mumbai - Western Suburbs, Maharashtra",980,2,2,2,1,2
105000000,"Worli Sea Face, Mumbai - South Mumbai, Maharashtra",2170,4,3,4,1,3
9100000,"plot 34 Sec 9 charkope kandivali west mum 400067, Charkop Sector 9, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,2
12700000,"Kurar Village, Mumbai - North Mumbai, Maharashtra",770,2,2,2,1,2
14900000,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1100,2,2,2,2,10
38000000,"Malad East, Mumbai - North Mumbai, Maharashtra",2226,3,4,3,1,2
16000000,"Dahisar West, Mumbai - North Mumbai, Maharashtra",800,2,2,2,1,2
29000000,"Kidwai Road, Matunga East, Mumbai - Central Mumbai, Maharashtra",800,2,2,2,1,0
27500000,"Mount Everest Cooperative Housing Society Bhakti Park Wadala East Mumbai Maharashtra 400037, Wadala East, Mumbai - Harbour Line, Maharashtra",1255,3,3,2,1,2
20500000,"Oshiwara Suriyakiran CHS Ltd. Building No.19, Andheri West, Mumbai - Western Suburbs, Maharashtra",1042,2,2,2,1,1
89500000,"Kandivali East, Mumbai, Thakur Complex, Mumbai - North Mumbai, Maharashtra",2000,3,3,2,1,2
23500000,"Sethia Grandeur 629 Sharada Devi Rd near Teachers Colony opp. UPL House Bandra East Mumbai Maharashtra 400051, Bandra East, Mumbai - Western Suburbs, Maharashtra",1110,2,2,2,1,3
12500000,"Balaji Heights Gaondevi Road Bhandup West Mumbai Maharashtra 400078, Bhandup, Mumbai - Central Line, Maharashtra",975,2,2,2,1,2
27500000,"Lok Everest Mulund West Mumbai Maharashtra 400080, Mulund, Mumbai - Central Line, Maharashtra",1370,3,3,2,1,3
17000000,"Vile Parle West Mumbai, Vile Parle West, Mumbai - Western Suburbs, Maharashtra",520,2,2,2,1,2
18000000,"Dhananjay Apartments Cooperative Housing Society Hanuman Mandir Road Off Veera Desai Road Andheri West Mumbai Maharashtra 400053, Andheri West, Mumbai - Western Suburbs, Maharashtra",860,2,2,2,1,1
23500000,"Four Bungalows Mahada Andheri WestMumbai400053, Andheri West, Mumbai - Western Suburbs, Maharashtra",1250,2,2,2,1,2
